@relation 'Multiclass Clothing Sales Dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-Llast'

@attribute Product_Category {'Traditional Wear',Athleisure,Outerwear,Bottoms,Tops}
@attribute Brand {'Forever 21','Ralph Lauren',Nike,Zara,Wrangler,Balenciaga,Uniqlo,Reebok,Gucci,'Louis Vuitton','Tommy Hilfiger','Under Armour','Calvin Klein',Puma,Diesel,Versace,Levi’s,Adidas,H&M,GAP}
@attribute Product_Name {Tops,'Casual Shirt',Blazer,Leggings,Dress,Jeans,Hoodie,Jumpsuit,Trousers,Jacket,Skirt,T-Shirt,Saree,Kurta,Shorts,'Polo Shirt',Palazzo,Sweatshirt,'Formal Shirt','Track Pants'}
@attribute Gender {Women,Men}
@attribute Size {S,XXL,M,XL,L}
@attribute Color {White,Yellow,Green,Orange,Purple,Black,Pink,Red,Blue}
@attribute Season {Winter,All-Season,Summer}
@attribute Payment_Method {Card,UPI,'Net Banking',Cash}
@attribute Customer_Type {New,Returning}
@attribute Selling_Price numeric
@attribute Cost_Price numeric
@attribute Discount_Percentage numeric
@attribute Quantity_Sold numeric
@attribute Total_Sales numeric
@attribute Stock_Availability numeric
@attribute Customer_Age numeric
@attribute Purchase_Frequency numeric
@attribute Store_Rating numeric
@attribute Return_Rate numeric
@attribute Sales_Category {'High Sales','Low Sales','Medium Sales'}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
Outerwear,Balenciaga,Jeans,Men,M,Orange,Winter,Cash,New,1302.87413,1203.530216,1.180315,4,45131.776466,135,50,1.599234,3.340595,7.043721,'High Sales',no,no
'Traditional Wear',Versace,Jacket,Men,M,Green,Summer,UPI,Returning,1489.393374,1302.06382,10.652772,6,60638.96332,296,34,1.017337,4.060548,16.202969,'High Sales',no,no
Bottoms,Nike,'Formal Shirt',Men,M,Black,Summer,Card,New,1482.420018,1407.992212,18.710965,2,105509.618785,2,37,2.721513,4.980482,27.785649,'High Sales',no,no
Athleisure,Adidas,Kurta,Men,XXL,Green,Winter,Cash,New,1852.860677,1294.015477,4.802451,4,65276.47365,56,27,2.731606,3.478538,21.9971,'High Sales',no,no
Outerwear,GAP,Blazer,Men,S,Yellow,Summer,Cash,Returning,1483.471731,1078.77453,1.076686,5,45461.623528,76,36,0.469729,4.681145,17.116857,'High Sales',no,no
Outerwear,Balenciaga,'Polo Shirt',Women,S,Red,All-Season,'Net Banking',Returning,1333.976012,1314.818803,45.479335,5,47931.692397,411,22,2.587425,3.185522,17.124408,'Medium Sales',no,no
Athleisure,Versace,Hoodie,Men,XL,Black,All-Season,'Net Banking',New,1554.029505,934.783223,3.702972,7,30433.479189,262,55,2.102019,4.436883,27.757804,'High Sales',no,no
Athleisure,Versace,Sweatshirt,Women,S,White,Winter,Cash,Returning,684.608858,2045.282054,24.994389,6,23887.345548,493,18,2.119305,3.216374,9.126716,'Medium Sales',no,no
Bottoms,Zara,Shorts,Men,M,Red,All-Season,UPI,New,1456.40505,1250.974191,41.201608,9,28364.015979,368,26,2.611094,4.233161,2.254096,'Medium Sales',no,no
Tops,'Louis Vuitton',Shorts,Men,XL,Yellow,Winter,'Net Banking',New,1399.439878,1757.080997,2.920153,9,48532.976281,453,46,2.304966,4.438479,17.174814,'Low Sales',no,no
Bottoms,GAP,'Casual Shirt',Women,XL,Red,Summer,Cash,New,1906.466132,1246.642916,8.656695,3,37482.660261,232,63,2.975167,3.718643,14.966896,'High Sales',no,no
Tops,'Louis Vuitton','Casual Shirt',Women,L,Blue,Winter,'Net Banking',Returning,2126.009178,1651.313058,23.974574,6,25809.301787,287,26,0.501728,4.452419,16.154044,'High Sales',no,no
Outerwear,Adidas,Kurta,Men,XXL,Red,All-Season,UPI,Returning,2012.765301,1028.554842,17.266164,1,29705.038354,243,38,2.258564,4.720065,5.063508,'High Sales',no,no
'Traditional Wear','Under Armour',Sweatshirt,Men,L,White,Winter,'Net Banking',New,1140.6092,1035.205461,6.468249,7,49455.001388,425,43,2.934464,4.287625,2.045778,'Low Sales',no,no
Athleisure,Versace,'Polo Shirt',Men,XXL,Purple,All-Season,'Net Banking',Returning,1769.267537,1115.371662,46.906061,6,36523.083601,127,33,2.139353,3.548699,10.387089,'High Sales',no,no
Bottoms,Reebok,Kurta,Women,XXL,Purple,All-Season,UPI,New,1412.186131,1166.777951,16.187213,4,39801.081758,275,21,2.000916,3.780152,26.459797,'Low Sales',no,no
Outerwear,'Calvin Klein','Formal Shirt',Women,L,Yellow,Summer,Cash,New,1941.65997,845.970713,1.791099,3,29887.731544,198,51,-0.351641,3.065589,20.767858,'Medium Sales',no,no
Bottoms,Adidas,Palazzo,Men,XL,Green,All-Season,Cash,Returning,749.584887,2152.843463,10.306348,7,52695.513618,284,33,2.525358,3.616641,22.992728,'Low Sales',no,no
Tops,Adidas,Saree,Women,XXL,Black,Summer,Card,New,1586.236959,1465.097528,5.779746,1,73886.870469,471,52,1.051404,3.448285,18.207238,'High Sales',no,no
Athleisure,Nike,T-Shirt,Women,S,Orange,All-Season,'Net Banking',New,1454.01564,829.776997,21.443802,2,56098.839595,419,36,3.233133,4.394081,9.539248,'Low Sales',no,no
Tops,Adidas,Palazzo,Women,XL,Yellow,Winter,'Net Banking',New,1410.834485,194.643427,32.240732,2,48242.320494,12,58,1.69449,3.995121,7.321993,'Medium Sales',no,no
Tops,'Louis Vuitton',Palazzo,Men,M,Black,All-Season,'Net Banking',New,1304.634039,2102.110687,24.994389,2,23084.262439,370,34,2.711051,3.780716,1.570203,'Low Sales',no,no
Tops,H&M,Jacket,Women,S,Orange,Winter,Cash,New,1554.029505,786.267552,17.246665,5,26645.489358,189,50,3.570937,3.151937,11.610918,'Low Sales',no,no
Outerwear,Levi’s,'Casual Shirt',Women,M,White,Winter,'Net Banking',New,943.024873,1146.305329,0.506959,9,40266.546075,221,58,2.815566,4.601511,2.930503,'Medium Sales',no,no
Athleisure,Uniqlo,Skirt,Men,XL,Orange,Summer,'Net Banking',New,1905.533705,1113.508832,40.753013,7,35521.54999,349,50,3.860292,4.035757,24.652748,'Medium Sales',no,no
'Traditional Wear',Balenciaga,Palazzo,Men,M,Red,Winter,Card,Returning,1017.980207,334.732265,14.178232,9,53120.804821,424,41.066821,0.396567,3.622708,23.224982,'Low Sales',no,no
Bottoms,Diesel,Kurta,Women,M,Red,All-Season,'Net Banking',Returning,1081.522965,1121.127175,0.332578,1,53415.871087,250.329842,46,2.849808,4.336145,2.786173,'High Sales',no,no
Tops,Puma,Leggings,Women,M,Yellow,Summer,UPI,Returning,1418.826199,585.23043,25.293562,8,59402.002311,257,35,3.144588,3.093593,6.970119,'High Sales',no,no
Athleisure,Puma,Blazer,Women,XXL,Orange,Winter,Cash,Returning,1869.893571,856.274428,24.994389,1,56200.120927,323,41,2.515585,3.431377,2.709264,'High Sales',no,no
Bottoms,Uniqlo,Saree,Men,XXL,White,Summer,UPI,Returning,1554.029505,1271.687956,33.883825,8,45402.988181,263,24,1.331545,3.341085,21.449021,'Medium Sales',no,no
Athleisure,Levi’s,Jumpsuit,Men,S,Yellow,All-Season,'Net Banking',New,1724.012179,1197.352291,28.369675,1,48696.318758,107,36,3.425996,4.215227,8.148835,'Medium Sales',no,no
Bottoms,'Under Armour',Blazer,Men,XL,White,All-Season,Cash,New,1951.209559,1296.842614,47.339483,3,64580.898763,101,39,1.685023,3.672679,8.455253,'High Sales',no,no
Athleisure,'Under Armour',Hoodie,Men,XXL,Red,Winter,UPI,Returning,1554.029505,690.602446,44.310915,3,34255.086662,460,60,0.55478,3.42946,5.859257,'Low Sales',no,no
'Traditional Wear',Gucci,Leggings,Women,L,Orange,All-Season,Card,Returning,1243.045214,1110.767682,13.550907,3,34751.087588,165,32,0.971722,3.014107,17.783934,'Medium Sales',no,no
Athleisure,'Calvin Klein',Dress,Women,XL,Yellow,All-Season,UPI,New,1309.222518,1023.348176,2.41543,9,24564.892373,211,61,2.805886,4.309123,1.334168,'High Sales',no,no
Athleisure,Levi’s,Jacket,Men,XL,Black,All-Season,UPI,Returning,538.388555,999.975617,14.320445,5,59100.989141,363,29,0.873773,3.151257,15.579279,'High Sales',no,no
Tops,Wrangler,Jumpsuit,Women,XL,Purple,Summer,Cash,New,1773.613517,1270.570702,22.46565,1,82613.460424,339,61,1.544836,3.249997,0.366817,'Medium Sales',no,no
Tops,Uniqlo,Trousers,Women,L,Orange,Winter,Cash,Returning,1803.770133,559.911529,20.34969,9,53635.493983,303,35,1.783667,3.038802,12.190723,'Low Sales',no,no
Tops,'Forever 21',Tops,Men,XL,Blue,Winter,UPI,Returning,1226.292309,744.190905,6.000697,4,84146.29226,312,57,2.145,3.094026,3.741414,'Low Sales',no,no
Athleisure,Wrangler,Trousers,Women,XL,Yellow,Winter,UPI,New,2217.091966,655.34388,26.67665,1,47040.289408,239,43,1.013745,4.83968,7.670621,'Medium Sales',no,no
'Traditional Wear',Diesel,Sweatshirt,Men,XXL,Green,Summer,'Net Banking',Returning,2292.954361,2013.293284,36.737017,2,43517.782457,478,36,3.761554,3.869791,3.891588,'Medium Sales',no,no
Bottoms,Nike,Jeans,Men,L,Red,All-Season,Card,New,1630.609413,1514.561898,4.468776,3,43376.203364,357,55,3.605596,4.725195,7.75233,'High Sales',no,no
Tops,'Ralph Lauren',Tops,Men,M,White,Summer,Cash,New,1421.187684,1251.145716,38.777789,6,7139.280224,468,64,2.966248,4.255545,22.055662,'High Sales',no,no
Outerwear,Balenciaga,Jacket,Men,L,White,Winter,Card,New,1505.141323,1123.767166,39.452617,1,91419.084012,52,25,2.618357,3.894614,2.782252,'Low Sales',no,no
Athleisure,Gucci,'Track Pants',Men,M,Pink,Winter,Cash,Returning,1263.015955,1760.608484,3.085381,5,56396.827403,6,40,0.288404,4.577815,7.574202,'High Sales',no,no
'Traditional Wear','Ralph Lauren',Leggings,Men,XL,Green,All-Season,'Net Banking',New,1874.035835,1475.187732,47.363648,1,69636.198403,67,58,1.519945,3.931135,11.857259,'Medium Sales',no,no
'Traditional Wear',Levi’s,Skirt,Men,XXL,Pink,Winter,UPI,Returning,1800.984265,1102.354443,31.518075,3,48922.113592,139,23,1.395643,4.103041,6.938522,'Medium Sales',no,no
Tops,'Louis Vuitton',Saree,Women,XXL,Orange,Summer,UPI,New,1011.518742,915.435256,0.582346,7,29152.560544,461,38,3.034484,3.671449,9.468537,'High Sales',no,no
Tops,'Ralph Lauren',Palazzo,Women,L,Green,Winter,'Net Banking',New,2081.934661,-55.007275,12.362723,9,45503.261278,435,24,3.580622,4.860512,3.647337,'Medium Sales',no,no
Outerwear,Versace,Leggings,Women,L,Purple,Winter,Card,New,943.083984,1315.642606,2.703969,6,56011.515873,442,40,2.157223,3.153023,1.174817,'High Sales',no,no
Outerwear,Diesel,Trousers,Men,M,Black,Winter,Cash,New,2495.439791,1006.481126,2.882923,8,59627.40267,493,36,3.202754,4.291074,29.537246,'Low Sales',no,no
Tops,Versace,Jeans,Women,XL,Blue,Winter,Card,Returning,820.714107,754.234504,22.423103,7,28960.630479,343,58,1.574779,4.394815,9.480878,'Low Sales',no,no
Bottoms,GAP,Jeans,Women,M,Green,Summer,Card,New,1394.05821,578.41768,35.339378,7,55712.208964,318,39,1.066393,3.803944,18.75054,'Medium Sales',no,no
Tops,Nike,Saree,Men,L,Pink,Summer,Cash,New,1248.195048,996.901176,41.359161,1,29156.544515,151,24,0.384631,3.995121,5.069494,'Low Sales',no,no
Tops,Nike,'Polo Shirt',Men,XXL,Black,Summer,UPI,Returning,1412.190441,1003.64766,32.720653,7,45640.793272,213,61,3.453145,3.075915,21.779593,'Low Sales',no,no
'Traditional Wear',Wrangler,Jeans,Women,XXL,Purple,Summer,UPI,Returning,968.423588,669.438315,31.785986,5,45144.163105,339,62,2.596507,4.341829,2.92195,'Medium Sales',no,no
Tops,Versace,Dress,Women,S,Orange,All-Season,'Net Banking',Returning,1141.475118,777.522768,1.588569,5,43078.06598,65,18,0.678745,3.714194,19.273351,'Medium Sales',no,no
Tops,Wrangler,Jacket,Women,M,Purple,Summer,Card,Returning,1498.614285,285.516696,40.350129,7,56554.400362,287,34,2.470548,4.078464,14.799835,'Medium Sales',no,no
Tops,Diesel,'Casual Shirt',Women,XL,Black,All-Season,'Net Banking',New,909.03592,1734.299554,39.642068,1,50311.580228,38,21,1.560402,4.496088,10.168397,'High Sales',no,no
Bottoms,Levi’s,Hoodie,Women,XL,Black,Winter,Card,Returning,422.631,1169.101644,25.543598,6,66615.208348,452,30,-0.348642,4.612992,18.322548,'Low Sales',no,no
'Traditional Wear','Calvin Klein',Kurta,Men,L,Orange,Summer,'Net Banking',New,1554.029505,660.243774,2.071324,5,71437.920285,75,26,2.024627,4.676635,1.796562,'Medium Sales',no,no
Athleisure,'Tommy Hilfiger',Sweatshirt,Women,M,Purple,Summer,UPI,Returning,1977.886968,986.917123,17.396929,6,27535.606594,95,25,3.335124,3.616454,20.092163,'High Sales',no,no
Athleisure,Versace,Jumpsuit,Men,S,Pink,Winter,'Net Banking',New,506.117215,729.569536,46.650647,6,300.213814,449,21,1.75109,3.634193,9.13457,'Medium Sales',no,no
Athleisure,Versace,Blazer,Men,XL,Black,Winter,UPI,Returning,1080.294377,1243.064104,7.007492,1,56005.514584,130,26,2.359462,4.223847,29.343505,'High Sales',no,no
Athleisure,Balenciaga,Shorts,Men,S,Purple,Summer,Card,Returning,974.104394,760.180742,4.941249,5,20249.82149,457,41.066821,0.089193,3.912562,1.439236,'Low Sales',no,no
'Traditional Wear',Versace,Sweatshirt,Women,XL,Pink,All-Season,Cash,Returning,2165.302688,381.63421,45.278893,1,51931.549556,176,25,1.350816,3.081675,11.292809,'Medium Sales',no,no
Tops,'Under Armour',Jeans,Men,XL,Pink,Summer,Card,Returning,865.167838,1232.329286,35.610531,8,53984.721817,344,61,1.970604,4.374376,6.09837,'High Sales',no,no
Athleisure,Uniqlo,Leggings,Women,XL,Pink,Winter,'Net Banking',Returning,1820.631244,-23.817832,4.419188,4,68116.999201,17,61,0.691802,3.007088,4.442269,'Medium Sales',no,no
Tops,Zara,Saree,Men,XXL,Red,Winter,UPI,Returning,1578.125167,1050.872485,14.244928,5,13767.060123,250.329842,29,2.450882,3.995121,25.226184,'High Sales',no,no
Athleisure,Adidas,T-Shirt,Men,XXL,Yellow,Summer,Cash,New,1280.393671,926.653329,47.102604,4,21184.769802,200,37,2.627503,3.532596,27.828377,'Medium Sales',no,no
Bottoms,'Under Armour','Track Pants',Men,M,Blue,Summer,Cash,New,1058.380259,1475.713484,33.655213,9,49765.684919,178,47,1.02142,4.843326,5.27655,'High Sales',no,no
Tops,Wrangler,Dress,Women,L,Pink,All-Season,Card,Returning,2015.066617,1053.396884,32.116772,1,72621.077412,189,33,2.960376,3.016848,17.58647,'Medium Sales',no,no
'Traditional Wear',Balenciaga,Hoodie,Women,M,Green,Summer,UPI,New,1690.045466,888.863545,6.767804,3,73072.81382,263,31,2.194034,3.995121,7.355662,'Low Sales',no,no
Bottoms,Wrangler,Tops,Women,XXL,Red,Summer,UPI,New,2503.533033,910.421126,21.537902,5,24529.911848,222,57,0.277985,4.276056,11.294504,'Medium Sales',no,no
Bottoms,Zara,Jeans,Men,XL,Purple,All-Season,'Net Banking',Returning,1154.319737,454.711857,18.684664,8,57734.267053,90,50,1.320227,4.639154,29.745161,'Low Sales',no,no
'Traditional Wear',Balenciaga,Saree,Men,XXL,White,Summer,Cash,Returning,2261.170235,1140.056804,21.841975,5,79431.59289,250.329842,19,1.453715,4.620634,1.427412,'Medium Sales',no,no
Bottoms,Adidas,Tops,Men,L,White,Summer,Cash,New,1396.122686,1522.98197,45.232015,5,53764.850093,244,41.066821,2.633406,4.368979,10.997769,'Low Sales',no,no
Tops,H&M,Hoodie,Women,XXL,Orange,Summer,Cash,Returning,1330.995621,811.668024,14.233125,5,43708.18154,172,53,0.927177,3.422226,13.93105,'Low Sales',no,no
Outerwear,Nike,Hoodie,Men,XL,White,All-Season,'Net Banking',New,1056.030818,777.114006,33.241151,8,61129.949703,392,37,2.783454,4.245742,23.762857,'High Sales',no,no
Outerwear,Reebok,Leggings,Women,XL,Blue,Summer,Cash,New,1774.423244,1181.370797,33.147372,9,86591.41845,94,23,2.852146,4.399115,11.31994,'High Sales',no,no
Athleisure,GAP,Kurta,Men,S,Red,All-Season,UPI,New,1059.065408,539.450376,35.889246,6,49673.05281,40,55,4.270601,3.407025,22.270807,'Medium Sales',no,no
Athleisure,Gucci,Skirt,Men,M,Purple,All-Season,'Net Banking',Returning,612.514523,480.406749,45.824409,1,38359.191483,162,57,3.388124,4.705891,6.070174,'Medium Sales',no,no
Tops,'Under Armour','Polo Shirt',Women,XXL,Orange,Summer,UPI,New,992.83012,964.071419,10.097025,3,15310.188713,115,47,2.797221,3.289174,16.930357,'High Sales',no,no
'Traditional Wear',H&M,Leggings,Women,L,Yellow,Summer,'Net Banking',New,1976.685025,836.897103,32.288227,6,49835.426384,82,61,2.898972,3.995121,22.442423,'Low Sales',no,no
Tops,Puma,'Polo Shirt',Men,L,Yellow,Winter,Cash,Returning,2139.446587,865.331086,11.588703,2,4562.023182,314,41,0.33606,3.09309,21.228033,'Low Sales',no,no
Athleisure,'Tommy Hilfiger',Kurta,Women,L,Yellow,Summer,Card,New,1737.427706,1591.065215,28.060309,1,53913.692233,82,58,2.441653,4.370924,10.733472,'Low Sales',no,no
Bottoms,Puma,Hoodie,Women,XXL,White,Winter,Card,New,1736.279214,760.207695,20.870246,4,38392.459741,327,42,3.344508,3.924055,6.326292,'High Sales',no,no
Tops,Nike,Hoodie,Women,XXL,Yellow,Winter,UPI,New,1554.029505,1124.947799,10.540212,2,50496.949623,399,36,2.77917,3.395897,20.980888,'High Sales',no,no
Tops,Zara,'Polo Shirt',Men,S,Pink,Summer,Card,Returning,1022.046057,989.29906,14.592665,7,69701.811838,62,23,2.616903,3.995121,24.209031,'Low Sales',no,no
'Traditional Wear','Under Armour',Jacket,Women,XL,Red,All-Season,UPI,New,1402.374472,1876.028569,26.202581,2,65389.460142,314,26,2.505682,3.980071,23.565229,'Medium Sales',no,no
Athleisure,GAP,Blazer,Men,XL,Pink,Winter,Cash,New,1432.240654,918.347129,12.948259,4,52212.918578,152,25,2.376411,3.268508,7.872979,'Low Sales',no,no
Tops,'Tommy Hilfiger',Leggings,Women,S,Yellow,Summer,UPI,Returning,1174.9102,1163.839204,30.18195,2,67031.294344,87,55,1.542791,3.995121,29.506026,'Medium Sales',no,no
Bottoms,Zara,Jumpsuit,Women,XL,White,All-Season,Card,New,1417.290955,444.221821,5.559509,3,69414.441049,65,64,1.576267,3.995121,12.361488,'Medium Sales',no,no
Bottoms,GAP,Jumpsuit,Men,M,Blue,Winter,UPI,New,2276.193147,910.189166,31.317025,6,54120.328383,160,29,1.494713,3.801253,16.757808,'High Sales',no,no
Outerwear,Levi’s,'Formal Shirt',Men,M,Black,All-Season,Cash,Returning,1292.071182,754.080475,8.897177,5,23299.993881,450,50,2.27656,3.200187,6.167832,'Medium Sales',no,no
Athleisure,Reebok,Hoodie,Men,L,Red,Summer,Card,Returning,1845.223088,767.766787,14.156684,7,27066.431354,352,37,1.319595,3.995121,24.519297,'Medium Sales',no,no
Bottoms,'Louis Vuitton',Skirt,Women,XL,Green,Winter,'Net Banking',New,1333.114587,540.705387,18.046857,9,39696.23283,451,41,0.177424,3.335903,13.014701,'High Sales',no,no
'Traditional Wear',Zara,T-Shirt,Women,S,Green,All-Season,Card,New,1318.45816,1952.430738,42.28929,3,29126.78212,412,27,2.275003,3.919639,3.285116,'Low Sales',no,no
Athleisure,H&M,Leggings,Women,M,Yellow,All-Season,Cash,Returning,812.716307,1101.493938,11.366034,3,65283.696905,99,37,1.723176,4.103605,25.419189,'Medium Sales',no,no
Bottoms,Adidas,Skirt,Women,S,Black,All-Season,'Net Banking',New,1998.280133,551.367841,49.733492,5,67815.603327,31,47,1.597499,3.308283,13.524394,'Medium Sales',no,no
Tops,GAP,Kurta,Women,M,Green,All-Season,'Net Banking',Returning,1138.871822,1032.530306,30.527222,1,75175.061801,272,18,3.416144,3.988192,13.570709,'High Sales',no,no
Athleisure,Diesel,'Formal Shirt',Women,S,Purple,Summer,'Net Banking',Returning,1131.258423,696.736564,12.465224,8,60166.289028,313,25,2.389183,4.406013,19.761541,'High Sales',no,no
Bottoms,'Louis Vuitton','Polo Shirt',Men,XXL,Black,Winter,UPI,New,1685.257931,760.182447,18.249235,7,89573.438434,299,39,1.541276,3.127094,4.475264,'High Sales',no,no
Tops,Puma,Sweatshirt,Women,L,Purple,All-Season,UPI,Returning,1021.912486,1651.448163,8.62774,9,49334.825228,399,29,2.608567,3.729879,8.56549,'High Sales',no,no
Outerwear,Balenciaga,Jumpsuit,Men,L,Blue,All-Season,Cash,Returning,1597.643528,820.824827,46.901179,2,40496.914947,128,27,2.672401,4.822242,19.815054,'Medium Sales',no,no
Athleisure,'Louis Vuitton',Jumpsuit,Women,S,Purple,Winter,Card,Returning,1582.978599,837.571402,46.758512,5,100065.724931,212,31,1.52753,3.631712,18.464911,'High Sales',no,no
Athleisure,Puma,Shorts,Men,S,Orange,All-Season,Cash,New,1223.471065,326.575223,12.762651,3,12378.50413,325,53,1.26235,3.567741,17.699414,'Low Sales',no,no
Bottoms,Versace,Palazzo,Men,XL,Orange,Winter,Cash,New,859.014151,832.856625,13.920522,5,46787.966731,326,49,2.968855,3.852511,3.356555,'Medium Sales',no,no
Outerwear,H&M,Jacket,Men,L,Orange,All-Season,Card,New,1022.311979,1157.45602,5.971203,4,36333.579166,273,51,1.76395,3.576509,14.886494,'High Sales',no,no
'Traditional Wear',Uniqlo,Leggings,Women,S,Purple,All-Season,Card,New,1301.023092,1424.74157,48.713916,4,71688.617273,184,34,3.068737,4.041032,21.225133,'Low Sales',no,no
Bottoms,Zara,Skirt,Men,XXL,Red,All-Season,UPI,New,1211.74505,1286.116822,19.719068,3,59737.69471,126,25,2.280593,3.9615,14.028992,'High Sales',no,no
Bottoms,'Tommy Hilfiger',Jumpsuit,Men,L,Purple,Winter,'Net Banking',New,1554.029505,1143.659131,45.799018,1,64849.139406,15,56,1.160071,3.97038,22.61125,'High Sales',no,no
'Traditional Wear',Uniqlo,Sweatshirt,Men,S,Pink,All-Season,Cash,New,778.86704,1061.035207,11.480811,4,28134.318878,424,50,3.374544,4.30435,16.837432,'High Sales',no,no
'Traditional Wear',Nike,Trousers,Women,M,Black,Winter,'Net Banking',Returning,1345.413034,816.768375,36.039999,2,37955.839716,288,25,1.690774,4.35197,17.093111,'High Sales',no,no
'Traditional Wear',Reebok,Palazzo,Men,XXL,Yellow,All-Season,Cash,Returning,1250.708501,723.252386,24.215902,6,28788.103522,250.329842,48,3.20292,4.557161,21.807833,'High Sales',no,no
'Traditional Wear',Nike,Palazzo,Women,L,Green,All-Season,Card,New,891.100602,823.927884,5.033465,5,48532.102046,53,49,2.575557,3.82453,8.922001,'Medium Sales',no,no
'Traditional Wear',Gucci,Saree,Men,XXL,Blue,All-Season,Card,New,1785.631673,643.305753,41.399461,3,58745.948079,418,45,3.259702,3.995121,16.383785,'High Sales',no,no
Tops,Puma,Sweatshirt,Men,XL,Yellow,Summer,Card,New,2124.022933,992.542136,29.524265,1,32106.963739,139,28,2.047671,3.541401,23.926956,'Low Sales',no,no
Tops,'Tommy Hilfiger',Shorts,Women,M,Green,All-Season,Card,New,777.565817,1288.229825,48.030768,4,54435.139917,238,19,0.837601,3.995121,10.761841,'Low Sales',no,no
'Traditional Wear',Balenciaga,Hoodie,Women,XXL,Green,Winter,Card,New,1562.105169,627.285691,41.414467,8,76736.524431,322,59,3.331768,3.995121,18.137507,'High Sales',no,no
Outerwear,Zara,Jumpsuit,Women,M,Green,All-Season,UPI,Returning,1676.671327,827.313492,32.265513,2,12643.970471,358,56,3.305756,3.989555,6.456341,'High Sales',no,no
Outerwear,Puma,Sweatshirt,Men,L,White,Summer,Card,New,1476.993337,1311.428864,12.569641,1,81014.877555,443,41.066821,-0.713555,4.325921,12.61864,'Medium Sales',no,no
'Traditional Wear',Zara,Saree,Women,XL,Pink,All-Season,'Net Banking',Returning,2968.555884,1546.639737,13.917695,4,60174.177876,313,26,1.350689,4.6016,9.546989,'High Sales',no,no
Tops,'Under Armour',Skirt,Women,XL,Green,All-Season,'Net Banking',Returning,1900.921659,892.68204,24.994389,2,25019.465617,357,41.066821,2.701725,4.314292,3.84965,'Low Sales',no,no
Outerwear,'Under Armour',Sweatshirt,Men,L,Orange,Winter,'Net Banking',Returning,2536.561141,1238.178364,26.094871,9,31229.036073,211,35,1.171097,3.803392,2.027453,'High Sales',no,no
Tops,Puma,'Polo Shirt',Men,M,Red,Winter,UPI,Returning,1280.254842,929.26966,41.355151,9,30753.70837,250.329842,19,0.231673,3.989096,16.689892,'High Sales',no,no
Bottoms,Adidas,Jeans,Women,L,Green,Summer,UPI,New,2674.553452,1347.771224,11.712919,1,39821.669307,421,62,2.769947,3.201283,18.193545,'Medium Sales',no,no
Tops,'Louis Vuitton',Palazzo,Men,XL,Purple,All-Season,UPI,Returning,1496.030912,1053.120248,36.046861,3,52658.610356,91,25,1.114242,3.910798,8.199274,'Medium Sales',no,no
'Traditional Wear',Diesel,Dress,Women,M,Yellow,Winter,Cash,Returning,1896.678081,1046.078222,36.730131,7,51473.527989,250.329842,42,2.907636,3.363248,29.937246,'High Sales',no,no
Athleisure,Puma,'Track Pants',Men,S,Black,Summer,UPI,New,1103.338981,1124.079086,24.994389,1,19546.256482,451,44,1.958875,3.180788,13.858307,'Medium Sales',no,no
'Traditional Wear',Wrangler,'Polo Shirt',Men,S,Orange,Winter,UPI,New,1322.817308,687.694647,19.703492,7,70283.835805,153,39,2.560258,4.389961,8.286922,'Low Sales',no,no
